# JWST NIRCAM preliminary Filter transmission curve
# http://www.stsci.edu/jwst/instruments/nircam/instrumentdesign/filters
# retrieved 2014.09.09 by S.Rodney
# Microns	Transmission
3.171	        1.286e-01
3.173	        1.184e-01
3.174	        1.092e-01
3.175	        1.008e-01
3.177	        9.321e-02
3.178	        8.630e-02
3.179	        8.001e-02
3.181	        7.429e-02
3.182	        6.908e-02
3.184	        6.433e-02
3.185	        6.000e-02
3.186	        5.605e-02
3.188	        5.243e-02
3.189	        4.912e-02
3.190	        4.608e-02
3.192	        4.329e-02
3.193	        4.072e-02
3.194	        3.836e-02
3.196	        3.619e-02
3.197	        3.417e-02
3.198	        3.231e-02
3.200	        3.059e-02
3.201	        2.899e-02
3.202	        2.750e-02
3.204	        2.612e-02
3.205	        2.483e-02
3.206	        2.362e-02
3.208	        2.250e-02
3.209	        2.145e-02
3.211	        2.045e-02
3.212	        1.952e-02
3.213	        1.864e-02
3.215	        1.780e-02
3.216	        1.701e-02
3.217	        1.625e-02
3.219	        1.553e-02
3.220	        1.483e-02
3.221	        1.418e-02
3.223	        1.355e-02
3.224	        1.296e-02
3.225	        1.239e-02
3.227	        1.185e-02
3.228	        1.134e-02
3.229	        1.085e-02
3.231	        1.038e-02
3.232	        9.934e-03
3.233	        9.495e-03
3.235	        9.068e-03
3.236	        8.651e-03
3.238	        8.244e-03
3.239	        7.848e-03
3.240	        7.464e-03
3.242	        7.090e-03
3.243	        6.725e-03
3.244	        6.372e-03
3.246	        6.032e-03
3.247	        5.703e-03
3.248	        5.386e-03
3.250	        5.082e-03
3.251	        4.793e-03
3.252	        4.515e-03
3.254	        4.249e-03
3.255	        3.994e-03
3.256	        3.750e-03
3.258	        3.515e-03
3.259	        3.290e-03
3.261	        3.075e-03
3.262	        2.870e-03
3.263	        2.674e-03
3.265	        2.488e-03
3.266	        2.311e-03
3.267	        2.144e-03
3.269	        1.984e-03
3.270	        1.833e-03
3.271	        1.691e-03
3.273	        1.559e-03
3.274	        1.436e-03
3.275	        1.321e-03
3.277	        1.213e-03
3.278	        1.111e-03
3.279	        1.015e-03
3.281	        9.272e-04
3.282	        8.470e-04
3.283	        7.717e-04
3.285	        7.019e-04
3.286	        6.377e-04
3.288	        5.774e-04
3.289	        5.202e-04
3.290	        4.664e-04
3.292	        4.172e-04
3.293	        3.726e-04
3.294	        3.304e-04
3.296	        2.917e-04
3.297	        2.568e-04
3.298	        2.239e-04
3.300	        1.932e-04
3.301	        1.636e-04
3.302	        1.371e-04
3.304	        1.145e-04
