# JWST NIRCAM preliminary Filter transmission curve
# http://www.stsci.edu/jwst/instruments/nircam/instrumentdesign/filters
# retrieved 2014.09.09 by S.Rodney
# Microns	Transmission
3.362	        8.928e-01
3.363	        8.929e-01
3.365	        8.929e-01
3.366	        8.929e-01
3.367	        8.929e-01
3.369	        8.929e-01
3.370	        8.929e-01
3.371	        8.929e-01
3.373	        8.929e-01
3.374	        8.929e-01
3.375	        8.928e-01
3.377	        8.928e-01
3.378	        8.927e-01
3.379	        8.927e-01
3.381	        8.927e-01
3.382	        8.927e-01
3.383	        8.927e-01
3.385	        8.927e-01
3.386	        8.928e-01
3.388	        8.928e-01
3.389	        8.928e-01
3.390	        8.929e-01
3.392	        8.930e-01
3.393	        8.931e-01
3.394	        8.932e-01
3.396	        8.933e-01
3.397	        8.935e-01
3.398	        8.936e-01
3.400	        8.938e-01
3.401	        8.940e-01
3.402	        8.942e-01
3.404	        8.944e-01
3.405	        8.946e-01
3.406	        8.948e-01
3.408	        8.950e-01
3.409	        8.953e-01
3.411	        8.955e-01
3.412	        8.957e-01
3.413	        8.959e-01
3.415	        8.960e-01
3.416	        8.962e-01
3.417	        8.963e-01
3.419	        8.964e-01
3.420	        8.964e-01
3.421	        8.963e-01
3.423	        8.962e-01
3.424	        8.961e-01
3.425	        8.958e-01
3.427	        8.955e-01
3.428	        8.952e-01
3.429	        8.948e-01
3.431	        8.944e-01
3.432	        8.939e-01
3.433	        8.934e-01
3.435	        8.927e-01
3.436	        8.920e-01
3.438	        8.912e-01
3.439	        8.903e-01
3.440	        8.894e-01
3.442	        8.884e-01
3.443	        8.875e-01
3.444	        8.865e-01
3.446	        8.855e-01
3.447	        8.845e-01
3.448	        8.836e-01
3.450	        8.827e-01
3.451	        8.818e-01
3.452	        8.810e-01
3.454	        8.803e-01
3.455	        8.797e-01
3.456	        8.792e-01
3.458	        8.788e-01
3.459	        8.786e-01
3.461	        8.785e-01
3.462	        8.786e-01
3.463	        8.788e-01
3.465	        8.793e-01
3.466	        8.799e-01
3.467	        8.807e-01
3.469	        8.816e-01
3.470	        8.828e-01
3.471	        8.841e-01
3.473	        8.856e-01
3.474	        8.872e-01
3.475	        8.890e-01
3.477	        8.908e-01
3.478	        8.928e-01
3.479	        8.947e-01
3.481	        8.967e-01
3.482	        8.986e-01
3.483	        9.005e-01
3.485	        9.021e-01
3.486	        9.035e-01
3.488	        9.046e-01
3.489	        9.053e-01
3.490	        9.055e-01
3.492	        9.051e-01
3.493	        9.041e-01
3.494	        9.024e-01
3.496	        8.999e-01
3.497	        8.964e-01
3.498	        8.919e-01
3.500	        8.863e-01
3.501	        8.796e-01
3.502	        8.717e-01
3.504	        8.626e-01
3.505	        8.523e-01
3.506	        8.407e-01
3.508	        8.279e-01
3.509	        8.139e-01
3.510	        7.986e-01
3.512	        7.823e-01
3.513	        7.649e-01
3.515	        7.467e-01
3.516	        7.276e-01
3.517	        7.079e-01
3.519	        6.876e-01
3.520	        6.669e-01
3.521	        6.458e-01
3.523	        6.244e-01
3.524	        6.030e-01
3.525	        5.816e-01
3.527	        5.603e-01
3.528	        5.392e-01
3.529	        5.184e-01
3.531	        4.980e-01
3.532	        4.780e-01
3.533	        4.585e-01
3.535	        4.395e-01
3.536	        4.212e-01
3.538	        4.034e-01
3.539	        3.862e-01
3.540	        3.696e-01
3.542	        3.536e-01
3.543	        3.383e-01
3.544	        3.235e-01
3.546	        3.094e-01
3.547	        2.958e-01
3.548	        2.828e-01
3.550	        2.704e-01
3.551	        2.584e-01
3.552	        2.470e-01
3.554	        2.361e-01
3.555	        2.256e-01
3.556	        2.155e-01
3.558	        2.059e-01
3.559	        1.966e-01
3.560	        1.877e-01
3.562	        1.792e-01
3.563	        1.710e-01
3.565	        1.632e-01
3.566	        1.556e-01
3.567	        1.484e-01
3.569	        1.414e-01
3.570	        1.346e-01
3.571	        1.282e-01
3.573	        1.220e-01
3.574	        1.160e-01
3.575	        1.103e-01
3.577	        1.047e-01
3.578	        9.943e-02
3.579	        9.433e-02
3.581	        8.945e-02
3.582	        8.477e-02
3.583	        8.029e-02
3.585	        7.600e-02
3.586	        7.191e-02
3.588	        6.800e-02
3.589	        6.427e-02
3.590	        6.071e-02
3.592	        5.732e-02
3.593	        5.411e-02
3.594	        5.105e-02
3.596	        4.816e-02
3.597	        4.541e-02
3.598	        4.282e-02
3.600	        4.036e-02
3.601	        3.804e-02
3.602	        3.584e-02
3.604	        3.377e-02
3.605	        3.182e-02
3.606	        2.999e-02
3.608	        2.826e-02
3.609	        2.664e-02
3.610	        2.512e-02
3.612	        2.369e-02
3.613	        2.235e-02
3.615	        2.109e-02
3.616	        1.990e-02
3.617	        1.879e-02
3.619	        1.774e-02
3.620	        1.677e-02
3.621	        1.586e-02
3.623	        1.500e-02
3.624	        1.419e-02
3.625	        1.344e-02
3.627	        1.274e-02
3.628	        1.208e-02
3.629	        1.146e-02
3.631	        1.088e-02
3.632	        1.033e-02
3.633	        9.822e-03
3.635	        9.339e-03
3.636	        8.885e-03
3.638	        8.460e-03
3.639	        8.061e-03
3.640	        7.690e-03
3.642	        7.345e-03
3.643	        7.022e-03
3.644	        6.716e-03
3.646	        6.430e-03
3.647	        6.161e-03
3.648	        5.904e-03
3.650	        5.660e-03
3.651	        5.429e-03
3.652	        5.210e-03
3.654	        5.005e-03
3.655	        4.815e-03
3.656	        4.638e-03
3.658	        4.470e-03
3.659	        4.310e-03
3.660	        4.156e-03
3.662	        4.008e-03
3.663	        3.866e-03
3.665	        3.735e-03
3.666	        3.612e-03
3.667	        3.496e-03
3.669	        3.387e-03
3.670	        3.282e-03
3.671	        3.182e-03
3.673	        3.088e-03
3.674	        2.998e-03
3.675	        2.913e-03
3.677	        2.834e-03
3.678	        2.759e-03
3.679	        2.685e-03
3.681	        2.613e-03
3.682	        2.544e-03
3.683	        2.481e-03
3.685	        2.419e-03
3.686	        2.360e-03
3.688	        2.304e-03
3.689	        2.249e-03
3.690	        2.195e-03
3.692	        2.144e-03
3.693	        2.095e-03
3.694	        2.048e-03
3.696	        2.002e-03
3.697	        1.957e-03
3.698	        1.912e-03
3.700	        1.870e-03
3.701	        1.829e-03
3.702	        1.785e-03
3.704	        1.741e-03
3.705	        1.698e-03
3.706	        1.658e-03
3.708	        1.622e-03
3.709	        1.589e-03
3.710	        1.557e-03
3.712	        1.524e-03
3.713	        1.488e-03
3.715	        1.450e-03
3.716	        1.415e-03
3.717	        1.381e-03
3.719	        1.346e-03
3.720	        1.310e-03
3.721	        1.273e-03
3.723	        1.235e-03
3.724	        1.200e-03
3.725	        1.171e-03
3.727	        1.143e-03
3.728	        1.114e-03
3.729	        1.082e-03
3.731	        1.045e-03
3.732	        1.006e-03
3.733	        9.670e-04
3.735	        9.297e-04
3.736	        8.932e-04
3.738	        8.579e-04
3.739	        8.243e-04
3.740	        7.926e-04
3.742	        7.619e-04
3.743	        7.327e-04
3.744	        7.057e-04
3.746	        6.790e-04
3.747	        6.514e-04
3.748	        6.243e-04
3.750	        5.990e-04
