# JWST NIRCAM preliminary Filter transmission curve
# http://www.stsci.edu/jwst/instruments/nircam/instrumentdesign/filters
# retrieved 2014.09.09 by S.Rodney
# Microns	Transmission
    3.9267	8.294E-01
    3.9280	8.315E-01
    3.9294	8.334E-01
    3.9307	8.351E-01
    3.9321	8.367E-01
    3.9334	8.382E-01
    3.9348	8.396E-01
    3.9361	8.408E-01
    3.9375	8.419E-01
    3.9388	8.429E-01
    3.9402	8.438E-01
    3.9415	8.446E-01
    3.9429	8.453E-01
    3.9442	8.460E-01
    3.9456	8.465E-01
    3.9469	8.470E-01
    3.9483	8.475E-01
    3.9496	8.478E-01
    3.9510	8.482E-01
    3.9524	8.484E-01
    3.9537	8.487E-01
    3.9551	8.489E-01
    3.9564	8.491E-01
    3.9578	8.493E-01
    3.9591	8.495E-01
    3.9605	8.496E-01
    3.9618	8.498E-01
    3.9632	8.500E-01
    3.9645	8.501E-01
    3.9659	8.503E-01
    3.9672	8.505E-01
    3.9686	8.507E-01
    3.9699	8.508E-01
    3.9713	8.511E-01
    3.9726	8.513E-01
    3.9740	8.515E-01
    3.9753	8.518E-01
    3.9767	8.520E-01
    3.9780	8.523E-01
    3.9794	8.526E-01
    3.9807	8.529E-01
    3.9821	8.532E-01
    3.9834	8.535E-01
    3.9848	8.538E-01
    3.9861	8.541E-01
    3.9875	8.545E-01
    3.9888	8.548E-01
    3.9902	8.552E-01
    3.9915	8.555E-01
    3.9929	8.558E-01
    3.9942	8.562E-01
    3.9956	8.565E-01
    3.9969	8.568E-01
    3.9983	8.572E-01
    3.9996	8.575E-01
    4.0010	8.578E-01
    4.0023	8.580E-01
    4.0037	8.583E-01
    4.0050	8.586E-01
    4.0064	8.588E-01
    4.0078	8.591E-01
    4.0091	8.593E-01
    4.0105	8.595E-01
    4.0118	8.597E-01
    4.0132	8.599E-01
    4.0145	8.601E-01
    4.0159	8.603E-01
    4.0172	8.604E-01
    4.0186	8.606E-01
    4.0199	8.607E-01
    4.0213	8.608E-01
    4.0226	8.610E-01
    4.0240	8.611E-01
    4.0253	8.611E-01
    4.0267	8.612E-01
    4.0280	8.613E-01
    4.0294	8.614E-01
    4.0307	8.615E-01
    4.0321	8.615E-01
    4.0334	8.616E-01
    4.0348	8.616E-01
    4.0361	8.617E-01
    4.0375	8.617E-01
    4.0388	8.617E-01
    4.0402	8.618E-01
    4.0415	8.618E-01
    4.0429	8.618E-01
    4.0442	8.619E-01
    4.0456	8.619E-01
    4.0469	8.619E-01
    4.0483	8.620E-01
    4.0496	8.620E-01
    4.0510	8.620E-01
    4.0523	8.621E-01
    4.0537	8.621E-01
    4.0550	8.622E-01
    4.0564	8.622E-01
    4.0577	8.623E-01
    4.0591	8.623E-01
    4.0605	8.624E-01
    4.0618	8.625E-01
    4.0632	8.626E-01
    4.0645	8.627E-01
    4.0659	8.627E-01
    4.0672	8.629E-01
    4.0686	8.630E-01
    4.0699	8.631E-01
    4.0713	8.632E-01
    4.0726	8.633E-01
    4.0740	8.634E-01
    4.0753	8.636E-01
    4.0767	8.638E-01
    4.0780	8.640E-01
    4.0794	8.641E-01
    4.0807	8.643E-01
    4.0821	8.645E-01
    4.0834	8.647E-01
    4.0848	8.649E-01
    4.0861	8.651E-01
    4.0875	8.653E-01
    4.0888	8.655E-01
    4.0902	8.657E-01
    4.0915	8.659E-01
    4.0929	8.661E-01
    4.0942	8.664E-01
    4.0956	8.666E-01
    4.0969	8.668E-01
    4.0983	8.670E-01
    4.0996	8.672E-01
    4.1010	8.674E-01
    4.1023	8.677E-01
    4.1037	8.679E-01
    4.1050	8.681E-01
    4.1064	8.683E-01
    4.1077	8.684E-01
    4.1091	8.687E-01
    4.1104	8.688E-01
    4.1118	8.690E-01
    4.1131	8.692E-01
    4.1145	8.693E-01
    4.1159	8.694E-01
    4.1172	8.696E-01
    4.1186	8.697E-01
    4.1199	8.698E-01
    4.1213	8.699E-01
    4.1226	8.700E-01
    4.1240	8.700E-01
    4.1253	8.701E-01
    4.1267	8.701E-01
    4.1280	8.701E-01
    4.1294	8.701E-01
    4.1307	8.700E-01
    4.1321	8.701E-01
    4.1334	8.700E-01
    4.1348	8.699E-01
    4.1361	8.699E-01
    4.1375	8.698E-01
    4.1388	8.696E-01
    4.1402	8.696E-01
    4.1415	8.694E-01
    4.1429	8.692E-01
    4.1442	8.691E-01
    4.1456	8.689E-01
    4.1469	8.687E-01
    4.1483	8.686E-01
    4.1496	8.684E-01
    4.1510	8.682E-01
    4.1523	8.680E-01
    4.1537	8.678E-01
    4.1550	8.676E-01
    4.1564	8.674E-01
    4.1577	8.672E-01
    4.1591	8.670E-01
    4.1604	8.668E-01
    4.1618	8.666E-01
    4.1631	8.664E-01
    4.1645	8.662E-01
    4.1658	8.660E-01
    4.1672	8.659E-01
    4.1685	8.657E-01
    4.1699	8.655E-01
    4.1713	8.654E-01
    4.1726	8.652E-01
    4.1740	8.651E-01
    4.1753	8.650E-01
    4.1767	8.649E-01
    4.1780	8.648E-01
    4.1794	8.647E-01
    4.1807	8.646E-01
    4.1821	8.645E-01
    4.1834	8.645E-01
    4.1848	8.645E-01
    4.1861	8.645E-01
    4.1875	8.645E-01
    4.1888	8.645E-01
    4.1902	8.645E-01
    4.1915	8.646E-01
    4.1929	8.646E-01
    4.1942	8.647E-01
    4.1956	8.648E-01
    4.1969	8.649E-01
    4.1983	8.649E-01
    4.1996	8.651E-01
    4.2010	8.652E-01
    4.2023	8.653E-01
    4.2037	8.655E-01
    4.2050	8.657E-01
    4.2064	8.658E-01
    4.2077	8.660E-01
    4.2091	8.662E-01
    4.2104	8.664E-01
    4.2118	8.666E-01
    4.2131	8.667E-01
    4.2145	8.669E-01
    4.2158	8.672E-01
    4.2172	8.673E-01
    4.2185	8.675E-01
    4.2199	8.677E-01
    4.2212	8.678E-01
    4.2226	8.680E-01
    4.2239	8.682E-01
    4.2253	8.683E-01
    4.2267	8.684E-01
    4.2280	8.684E-01
    4.2294	8.685E-01
    4.2307	8.686E-01
    4.2321	8.685E-01
    4.2334	8.685E-01
    4.2348	8.685E-01
    4.2361	8.684E-01
    4.2375	8.683E-01
    4.2388	8.682E-01
    4.2402	8.681E-01
    4.2415	8.679E-01
    4.2429	8.678E-01
    4.2442	8.676E-01
    4.2456	8.674E-01
    4.2469	8.672E-01
    4.2483	8.670E-01
    4.2496	8.668E-01
    4.2510	8.665E-01
    4.2523	8.662E-01
    4.2537	8.660E-01
    4.2550	8.657E-01
    4.2564	8.654E-01
    4.2577	8.652E-01
    4.2591	8.649E-01
    4.2604	8.647E-01
    4.2618	8.645E-01
    4.2631	8.642E-01
    4.2645	8.640E-01
    4.2658	8.638E-01
    4.2672	8.636E-01
    4.2685	8.633E-01
    4.2699	8.631E-01
    4.2712	8.628E-01
    4.2726	8.626E-01
    4.2739	8.623E-01
    4.2753	8.621E-01
    4.2766	8.618E-01
    4.2780	8.616E-01
    4.2793	8.613E-01
    4.2807	8.611E-01
    4.2821	8.608E-01
    4.2834	8.606E-01
    4.2848	8.604E-01
    4.2861	8.602E-01
    4.2875	8.600E-01
    4.2888	8.598E-01
    4.2902	8.596E-01
    4.2915	8.594E-01
    4.2929	8.593E-01
    4.2942	8.591E-01
    4.2956	8.590E-01
    4.2969	8.589E-01
    4.2983	8.588E-01
    4.2996	8.587E-01
    4.3010	8.586E-01
    4.3023	8.586E-01
    4.3037	8.585E-01
    4.3050	8.585E-01
    4.3064	8.585E-01
    4.3077	8.585E-01
    4.3091	8.585E-01
    4.3104	8.585E-01
    4.3118	8.586E-01
    4.3131	8.587E-01
    4.3145	8.587E-01
    4.3158	8.588E-01
    4.3172	8.589E-01
    4.3185	8.590E-01
    4.3199	8.592E-01
    4.3212	8.593E-01
    4.3226	8.594E-01
    4.3239	8.596E-01
    4.3253	8.597E-01
    4.3266	8.599E-01
    4.3280	8.600E-01
    4.3293	8.602E-01
    4.3307	8.604E-01
    4.3320	8.605E-01
    4.3334	8.607E-01
    4.3348	8.609E-01
    4.3361	8.610E-01
    4.3375	8.612E-01
    4.3388	8.613E-01
    4.3402	8.615E-01
    4.3415	8.616E-01
    4.3429	8.618E-01
    4.3442	8.619E-01
    4.3456	8.620E-01
    4.3469	8.621E-01
    4.3483	8.621E-01
    4.3496	8.622E-01
    4.3510	8.622E-01
    4.3523	8.622E-01
    4.3537	8.622E-01
    4.3550	8.621E-01
    4.3564	8.621E-01
    4.3577	8.620E-01
    4.3591	8.619E-01
    4.3604	8.618E-01
    4.3618	8.616E-01
    4.3631	8.615E-01
    4.3645	8.613E-01
    4.3658	8.610E-01
    4.3672	8.608E-01
    4.3685	8.605E-01
    4.3699	8.602E-01
    4.3712	8.599E-01
    4.3726	8.596E-01
    4.3739	8.592E-01
    4.3753	8.588E-01
    4.3766	8.584E-01
    4.3780	8.581E-01
    4.3793	8.576E-01
    4.3807	8.572E-01
    4.3820	8.567E-01
    4.3834	8.563E-01
    4.3847	8.558E-01
    4.3861	8.553E-01
    4.3874	8.548E-01
    4.3888	8.543E-01
    4.3902	8.538E-01
    4.3915	8.533E-01
    4.3929	8.528E-01
    4.3942	8.523E-01
    4.3956	8.518E-01
    4.3969	8.514E-01
    4.3983	8.510E-01
    4.3996	8.506E-01
    4.4010	8.502E-01
    4.4023	8.498E-01
    4.4037	8.494E-01
    4.4050	8.491E-01
    4.4064	8.487E-01
    4.4077	8.484E-01
    4.4091	8.481E-01
    4.4104	8.478E-01
    4.4118	8.475E-01
    4.4131	8.473E-01
    4.4145	8.470E-01
    4.4158	8.468E-01
    4.4172	8.466E-01
    4.4185	8.465E-01
    4.4199	8.463E-01
    4.4212	8.462E-01
    4.4226	8.460E-01
    4.4239	8.459E-01
    4.4253	8.458E-01
    4.4266	8.458E-01
    4.4280	8.457E-01
    4.4293	8.457E-01
    4.4307	8.456E-01
    4.4320	8.456E-01
    4.4334	8.456E-01
    4.4347	8.456E-01
    4.4361	8.457E-01
    4.4374	8.457E-01
    4.4388	8.458E-01
    4.4401	8.458E-01
    4.4415	8.459E-01
    4.4428	8.460E-01
    4.4442	8.461E-01
    4.4456	8.462E-01
    4.4469	8.463E-01
    4.4483	8.463E-01
    4.4496	8.464E-01
    4.4510	8.465E-01
    4.4523	8.466E-01
    4.4537	8.467E-01
    4.4550	8.468E-01
    4.4564	8.469E-01
    4.4577	8.470E-01
    4.4591	8.471E-01
    4.4604	8.473E-01
    4.4618	8.474E-01
    4.4631	8.475E-01
    4.4645	8.476E-01
    4.4658	8.477E-01
    4.4672	8.478E-01
    4.4685	8.479E-01
    4.4699	8.480E-01
    4.4712	8.481E-01
    4.4726	8.482E-01
    4.4739	8.482E-01
    4.4753	8.483E-01
    4.4766	8.484E-01
    4.4780	8.484E-01
    4.4793	8.485E-01
    4.4807	8.486E-01
    4.4820	8.486E-01
    4.4834	8.487E-01
    4.4847	8.487E-01
    4.4861	8.487E-01
    4.4874	8.487E-01
    4.4888	8.487E-01
    4.4901	8.487E-01
    4.4915	8.487E-01
    4.4928	8.487E-01
    4.4942	8.487E-01
    4.4955	8.486E-01
    4.4969	8.486E-01
    4.4982	8.485E-01
    4.4996	8.485E-01
    4.5010	8.484E-01
    4.5023	8.483E-01
    4.5037	8.482E-01
    4.5050	8.482E-01
    4.5064	8.481E-01
    4.5077	8.479E-01
    4.5091	8.478E-01
    4.5104	8.477E-01
    4.5118	8.475E-01
    4.5131	8.474E-01
    4.5145	8.473E-01
    4.5158	8.471E-01
    4.5172	8.470E-01
    4.5185	8.468E-01
    4.5199	8.467E-01
    4.5212	8.465E-01
    4.5226	8.464E-01
    4.5239	8.462E-01
    4.5253	8.460E-01
    4.5266	8.458E-01
    4.5280	8.456E-01
    4.5293	8.454E-01
    4.5307	8.452E-01
    4.5320	8.451E-01
    4.5334	8.448E-01
    4.5347	8.446E-01
    4.5361	8.445E-01
    4.5374	8.443E-01
    4.5388	8.440E-01
    4.5401	8.439E-01
    4.5415	8.437E-01
    4.5428	8.435E-01
    4.5442	8.433E-01
    4.5455	8.431E-01
    4.5469	8.429E-01
    4.5482	8.427E-01
    4.5496	8.425E-01
    4.5509	8.423E-01
    4.5523	8.421E-01
    4.5536	8.419E-01
    4.5550	8.418E-01
    4.5564	8.416E-01
    4.5577	8.414E-01
    4.5591	8.412E-01
    4.5604	8.410E-01
    4.5618	8.409E-01
    4.5631	8.407E-01
    4.5645	8.405E-01
    4.5658	8.404E-01
    4.5672	8.402E-01
    4.5685	8.400E-01
    4.5699	8.399E-01
    4.5712	8.397E-01
    4.5726	8.396E-01
    4.5739	8.394E-01
    4.5753	8.393E-01
    4.5766	8.391E-01
    4.5780	8.389E-01
    4.5793	8.388E-01
    4.5807	8.386E-01
    4.5820	8.385E-01
    4.5834	8.383E-01
    4.5847	8.381E-01
    4.5861	8.379E-01
    4.5874	8.378E-01
    4.5888	8.376E-01
    4.5901	8.374E-01
    4.5915	8.372E-01
    4.5928	8.370E-01
    4.5942	8.368E-01
    4.5955	8.365E-01
    4.5969	8.363E-01
    4.5982	8.361E-01
    4.5996	8.358E-01
    4.6009	8.356E-01
    4.6023	8.353E-01
    4.6036	8.350E-01
    4.6050	8.348E-01
    4.6063	8.344E-01
    4.6077	8.341E-01
    4.6091	8.338E-01
    4.6104	8.335E-01
    4.6118	8.331E-01
    4.6131	8.327E-01
    4.6145	8.323E-01
    4.6158	8.320E-01
    4.6172	8.315E-01
    4.6185	8.311E-01
    4.6199	8.307E-01
    4.6212	8.302E-01
    4.6226	8.298E-01
    4.6239	8.294E-01
    4.6253	8.288E-01
    4.6266	8.284E-01
    4.6280	8.279E-01
    4.6293	8.273E-01
    4.6307	8.268E-01
    4.6320	8.262E-01
    4.6334	8.257E-01
    4.6347	8.252E-01
    4.6361	8.246E-01
    4.6374	8.240E-01
    4.6388	8.235E-01
    4.6401	8.229E-01
    4.6415	8.223E-01
    4.6428	8.218E-01
    4.6442	8.211E-01
    4.6455	8.205E-01
    4.6469	8.200E-01
    4.6482	8.193E-01
    4.6496	8.188E-01
    4.6509	8.182E-01
    4.6523	8.176E-01
    4.6536	8.170E-01
    4.6550	8.165E-01
    4.6563	8.158E-01
    4.6577	8.153E-01
    4.6590	8.146E-01
    4.6604	8.141E-01
    4.6617	8.136E-01
    4.6631	8.129E-01
    4.6645	8.124E-01
    4.6658	8.120E-01
    4.6672	8.114E-01
    4.6685	8.109E-01
    4.6699	8.105E-01
    4.6712	8.099E-01
    4.6726	8.095E-01
    4.6739	8.092E-01
    4.6753	8.087E-01
    4.6766	8.083E-01
    4.6780	8.080E-01
    4.6793	8.075E-01
    4.6807	8.072E-01
    4.6820	8.068E-01
    4.6834	8.066E-01
    4.6847	8.063E-01
    4.6861	8.060E-01
    4.6874	8.058E-01
    4.6888	8.056E-01
    4.6901	8.054E-01
    4.6915	8.052E-01
    4.6928	8.051E-01
    4.6942	8.049E-01
    4.6955	8.049E-01
    4.6969	8.049E-01
    4.6982	8.047E-01
    4.6996	8.047E-01
    4.7009	8.048E-01
    4.7023	8.047E-01
    4.7036	8.047E-01
    4.7050	8.048E-01
    4.7063	8.048E-01
    4.7077	8.049E-01
    4.7090	8.049E-01
    4.7104	8.051E-01
    4.7117	8.052E-01
    4.7131	8.053E-01
    4.7144	8.055E-01
    4.7158	8.058E-01
    4.7171	8.059E-01
    4.7185	8.061E-01
    4.7199	8.064E-01
    4.7212	8.065E-01
    4.7226	8.068E-01
    4.7239	8.071E-01
    4.7253	8.073E-01
    4.7266	8.076E-01
    4.7280	8.079E-01
    4.7293	8.081E-01
    4.7307	8.084E-01
    4.7320	8.086E-01
    4.7334	8.089E-01
    4.7347	8.093E-01
    4.7361	8.095E-01
    4.7374	8.098E-01
    4.7388	8.101E-01
    4.7401	8.104E-01
    4.7415	8.107E-01
    4.7428	8.110E-01
    4.7442	8.112E-01
    4.7455	8.115E-01
    4.7469	8.118E-01
    4.7482	8.120E-01
    4.7496	8.122E-01
    4.7509	8.125E-01
    4.7523	8.127E-01
    4.7536	8.129E-01
    4.7550	8.131E-01
    4.7563	8.133E-01
    4.7577	8.135E-01
    4.7590	8.137E-01
    4.7604	8.139E-01
    4.7617	8.140E-01
    4.7631	8.142E-01
    4.7644	8.143E-01
    4.7658	8.144E-01
    4.7671	8.145E-01
    4.7685	8.146E-01
    4.7698	8.146E-01
    4.7712	8.147E-01
    4.7725	8.148E-01
    4.7739	8.148E-01
    4.7753	8.148E-01
    4.7766	8.149E-01
    4.7780	8.149E-01
    4.7793	8.149E-01
    4.7807	8.149E-01
    4.7820	8.149E-01
    4.7834	8.149E-01
    4.7847	8.149E-01
    4.7861	8.150E-01
    4.7874	8.150E-01
    4.7888	8.150E-01
    4.7901	8.150E-01
    4.7915	8.150E-01
    4.7928	8.150E-01
    4.7942	8.150E-01
    4.7955	8.150E-01
    4.7969	8.150E-01
    4.7982	8.150E-01
    4.7996	8.151E-01
    4.8009	8.151E-01
    4.8023	8.151E-01
    4.8036	8.152E-01
    4.8050	8.152E-01
    4.8063	8.153E-01
    4.8077	8.154E-01
    4.8090	8.155E-01
    4.8104	8.156E-01
    4.8117	8.157E-01
    4.8131	8.158E-01
    4.8144	8.160E-01
    4.8158	8.161E-01
    4.8171	8.163E-01
    4.8185	8.164E-01
    4.8198	8.166E-01
    4.8212	8.168E-01
    4.8225	8.170E-01
    4.8239	8.172E-01
    4.8252	8.175E-01
    4.8266	8.177E-01
    4.8279	8.179E-01
    4.8293	8.182E-01
    4.8307	8.185E-01
    4.8320	8.188E-01
    4.8334	8.191E-01
    4.8347	8.194E-01
    4.8361	8.197E-01
    4.8374	8.200E-01
    4.8388	8.203E-01
    4.8401	8.207E-01
    4.8415	8.210E-01
    4.8428	8.214E-01
    4.8442	8.217E-01
    4.8455	8.221E-01
    4.8469	8.224E-01
    4.8482	8.228E-01
    4.8496	8.231E-01
    4.8509	8.234E-01
    4.8523	8.238E-01
    4.8536	8.241E-01
    4.8550	8.244E-01
    4.8563	8.247E-01
    4.8577	8.250E-01
    4.8590	8.253E-01
    4.8604	8.256E-01
    4.8617	8.259E-01
    4.8631	8.262E-01
    4.8644	8.264E-01
    4.8658	8.266E-01
    4.8671	8.269E-01
    4.8685	8.271E-01
    4.8698	8.273E-01
    4.8712	8.275E-01
    4.8725	8.276E-01
    4.8739	8.278E-01
    4.8752	8.279E-01
    4.8766	8.280E-01
    4.8779	8.281E-01
    4.8793	8.280E-01
    4.8806	8.278E-01
    4.8820	8.276E-01
    4.8834	8.271E-01
    4.8847	8.268E-01
    4.8861	8.263E-01
    4.8874	8.261E-01
    4.8888	8.258E-01
    4.8901	8.252E-01
    4.8915	8.249E-01
    4.8928	8.245E-01
    4.8942	8.239E-01
    4.8955	8.236E-01
    4.8969	8.232E-01
    4.8982	8.226E-01
    4.8996	8.222E-01
    4.9009	8.218E-01
    4.9023	8.211E-01
    4.9036	8.207E-01
    4.9050	8.203E-01
    4.9063	8.196E-01
    4.9077	8.191E-01
    4.9090	8.184E-01
    4.9104	8.180E-01
    4.9117	8.176E-01
    4.9131	8.169E-01
    4.9144	8.165E-01
    4.9158	8.160E-01
    4.9171	8.153E-01
    4.9185	8.149E-01
    4.9198	8.144E-01
    4.9212	8.137E-01
    4.9225	8.132E-01
    4.9239	8.128E-01
    4.9252	8.120E-01
    4.9266	8.116E-01
    4.9279	8.111E-01
    4.9293	8.103E-01
    4.9306	8.098E-01
    4.9320	8.093E-01
    4.9333	8.085E-01
    4.9347	8.080E-01
    4.9360	8.071E-01
    4.9374	8.065E-01
    4.9388	8.059E-01
    4.9401	8.050E-01
    4.9415	8.044E-01
    4.9428	8.037E-01
    4.9442	8.026E-01
    4.9455	8.018E-01
    4.9469	8.010E-01
    4.9482	7.998E-01
    4.9496	7.989E-01
    4.9509	7.978E-01
    4.9523	7.964E-01
    4.9536	7.953E-01
    4.9550	7.940E-01
    4.9563	7.924E-01
    4.9577	7.909E-01
    4.9590	7.891E-01
    4.9604	7.875E-01
    4.9617	7.857E-01
    4.9631	7.835E-01
    4.9644	7.815E-01
    4.9658	7.794E-01
    4.9671	7.768E-01
    4.9685	7.744E-01
    4.9698	7.718E-01
    4.9712	7.687E-01
    4.9725	7.658E-01
    4.9739	7.627E-01
    4.9752	7.591E-01
    4.9766	7.557E-01
    4.9779	7.520E-01
    4.9793	7.478E-01
    4.9806	7.438E-01
    4.9820	7.395E-01
    4.9833	7.347E-01
    4.9847	7.299E-01
    4.9860	7.247E-01
    4.9874	7.195E-01
    4.9887	7.140E-01
    4.9901	7.080E-01
    4.9914	7.021E-01
    4.9928	6.959E-01
    4.9942	6.891E-01
    4.9955	6.825E-01
    4.9969	6.755E-01
    4.9982	6.680E-01
    4.9996	6.605E-01
    5.0009	6.527E-01
    5.0023	6.445E-01
    5.0036	6.363E-01
    5.0050	6.278E-01
    5.0063	6.187E-01
    5.0077	6.097E-01
    5.0090	6.001E-01
    5.0104	5.905E-01
    5.0117	5.806E-01
    5.0131	5.703E-01
    5.0144	5.599E-01
    5.0158	5.492E-01
    5.0171	5.381E-01
    5.0185	5.270E-01
    5.0198	5.156E-01
    5.0212	5.039E-01
    5.0225	4.921E-01
    5.0239	4.801E-01
    5.0252	4.679E-01
    5.0266	4.556E-01
    5.0279	4.432E-01
    5.0293	4.305E-01
    5.0306	4.179E-01
    5.0320	4.053E-01
    5.0333	3.924E-01
    5.0347	3.797E-01
    5.0360	3.668E-01
    5.0374	3.541E-01
    5.0387	3.414E-01
    5.0401	3.287E-01
    5.0414	3.162E-01
    5.0428	3.038E-01
    5.0441	2.916E-01
    5.0455	2.795E-01
    5.0468	2.677E-01
    5.0482	2.560E-01
    5.0496	2.447E-01
    5.0509	2.336E-01
    5.0523	2.227E-01
    5.0536	2.122E-01
    5.0550	2.020E-01
    5.0563	1.920E-01
    5.0577	1.824E-01
    5.0590	1.731E-01
    5.0604	1.642E-01
    5.0617	1.557E-01
    5.0631	1.474E-01
    5.0644	1.395E-01
    5.0658	1.320E-01
    5.0671	1.247E-01
    5.0685	1.179E-01
    5.0698	1.113E-01
    5.0712	1.050E-01
    5.0725	9.909E-02
    5.0739	9.344E-02
    5.0752	8.808E-02
    5.0766	8.301E-02
    5.0779	7.820E-02
    5.0793	7.365E-02
    5.0806	6.936E-02
    5.0820	6.530E-02
    5.0833	6.146E-02
    5.0847	5.785E-02
    5.0860	5.444E-02
    5.0874	5.123E-02
    5.0887	4.821E-02
    5.0901	4.535E-02
    5.0914	4.268E-02
    5.0928	4.016E-02
    5.0941	3.779E-02
    5.0955	3.557E-02
    5.0968	3.348E-02
    5.0982	3.151E-02
    5.0995	2.967E-02
    5.1009	2.794E-02
    5.1022	2.631E-02
    5.1036	2.479E-02
    5.1050	2.336E-02
    5.1063	2.202E-02
    5.1077	2.076E-02
    5.1090	1.957E-02
    5.1104	1.846E-02
    5.1117	1.741E-02
    5.1131	1.643E-02
    5.1144	1.550E-02
    5.1158	1.464E-02
    5.1171	1.382E-02
    5.1185	1.305E-02
    5.1198	1.233E-02
    5.1212	1.165E-02
    5.1225	1.102E-02
    5.1239	1.042E-02
    5.1252	9.854E-03
    5.1266	9.325E-03
    5.1279	8.827E-03
    5.1293	8.355E-03
    5.1306	7.913E-03
    5.1320	7.497E-03
    5.1333	7.103E-03
    5.1347	0.000
