# JWST NIRCAM preliminary Filter transmission curve
# http://www.stsci.edu/jwst/instruments/nircam/instrumentdesign/filters
# retrieved 2014.09.09 by S.Rodney
# Microns	Transmission
3.979	        8.977e-01
3.981	        8.977e-01
3.982	        8.977e-01
3.983	        8.977e-01
3.985	        8.977e-01
3.986	        8.977e-01
3.987	        8.977e-01
3.989	        8.976e-01
3.990	        8.976e-01
3.992	        8.976e-01
3.993	        8.976e-01
3.994	        8.976e-01
3.996	        8.975e-01
3.997	        8.975e-01
3.998	        8.974e-01
4.000	        8.973e-01
4.001	        8.973e-01
4.002	        8.972e-01
4.004	        8.971e-01
4.005	        8.970e-01
4.006	        8.969e-01
4.008	        8.968e-01
4.009	        8.967e-01
4.010	        8.966e-01
4.012	        8.964e-01
4.013	        8.963e-01
4.015	        8.961e-01
4.016	        8.959e-01
4.017	        8.957e-01
4.019	        8.955e-01
4.020	        8.953e-01
4.021	        8.951e-01
4.023	        8.949e-01
4.024	        8.947e-01
4.025	        8.945e-01
4.027	        8.943e-01
4.028	        8.941e-01
4.029	        8.939e-01
4.031	        8.937e-01
4.032	        8.935e-01
4.033	        8.933e-01
4.035	        8.931e-01
4.036	        8.929e-01
4.037	        8.927e-01
4.039	        8.926e-01
4.040	        8.924e-01
4.042	        8.923e-01
4.043	        8.922e-01
4.044	        8.922e-01
4.046	        8.921e-01
4.047	        8.921e-01
4.048	        8.920e-01
4.050	        8.920e-01
4.051	        8.920e-01
4.052	        8.920e-01
4.054	        8.921e-01
4.055	        8.921e-01
4.056	        8.922e-01
4.058	        8.923e-01
4.059	        8.924e-01
4.060	        8.926e-01
4.062	        8.927e-01
4.063	        8.929e-01
4.065	        8.930e-01
4.066	        8.932e-01
4.067	        8.933e-01
4.069	        8.935e-01
4.070	        8.937e-01
4.071	        8.938e-01
4.073	        8.940e-01
4.074	        8.941e-01
4.075	        8.942e-01
4.077	        8.943e-01
4.078	        8.944e-01
4.079	        8.945e-01
4.081	        8.946e-01
4.082	        8.946e-01
4.083	        8.946e-01
4.085	        8.945e-01
4.086	        8.945e-01
4.087	        8.943e-01
4.089	        8.942e-01
4.090	        8.940e-01
4.092	        8.938e-01
4.093	        8.935e-01
4.094	        8.932e-01
4.096	        8.929e-01
4.097	        8.926e-01
4.098	        8.922e-01
4.100	        8.917e-01
4.101	        8.912e-01
4.102	        8.907e-01
4.104	        8.902e-01
4.105	        8.896e-01
4.106	        8.890e-01
4.108	        8.883e-01
4.109	        8.877e-01
4.110	        8.870e-01
4.112	        8.864e-01
4.113	        8.857e-01
4.114	        8.851e-01
4.116	        8.844e-01
4.117	        8.837e-01
4.119	        8.831e-01
4.120	        8.824e-01
4.121	        8.818e-01
4.123	        8.812e-01
4.124	        8.806e-01
4.125	        8.800e-01
4.127	        8.795e-01
4.128	        8.790e-01
4.129	        8.786e-01
4.131	        8.783e-01
4.132	        8.780e-01
4.133	        8.777e-01
4.135	        8.775e-01
4.136	        8.774e-01
4.137	        8.772e-01
4.139	        8.772e-01
4.140	        8.772e-01
4.142	        8.772e-01
4.143	        8.774e-01
4.144	        8.776e-01
4.146	        8.778e-01
4.147	        8.781e-01
4.148	        8.785e-01
4.150	        8.790e-01
4.151	        8.795e-01
4.152	        8.800e-01
4.154	        8.806e-01
4.155	        8.812e-01
4.156	        8.818e-01
4.158	        8.825e-01
4.159	        8.832e-01
4.160	        8.839e-01
4.162	        8.846e-01
4.163	        8.853e-01
4.164	        8.861e-01
4.166	        8.868e-01
4.167	        8.876e-01
4.169	        8.883e-01
4.170	        8.890e-01
4.171	        8.897e-01
4.173	        8.903e-01
4.174	        8.909e-01
4.175	        8.914e-01
4.177	        8.919e-01
4.178	        8.923e-01
4.179	        8.926e-01
4.181	        8.929e-01
4.182	        8.932e-01
4.183	        8.934e-01
4.185	        8.935e-01
4.186	        8.936e-01
4.187	        8.936e-01
4.189	        8.936e-01
4.190	        8.934e-01
4.192	        8.932e-01
4.193	        8.930e-01
4.194	        8.926e-01
4.196	        8.923e-01
4.197	        8.918e-01
4.198	        8.914e-01
4.200	        8.908e-01
4.201	        8.903e-01
4.202	        8.897e-01
4.204	        8.891e-01
4.205	        8.885e-01
4.206	        8.879e-01
4.208	        8.872e-01
4.209	        8.865e-01
4.210	        8.858e-01
4.212	        8.852e-01
4.213	        8.845e-01
4.214	        8.838e-01
4.216	        8.831e-01
4.217	        8.824e-01
4.219	        8.818e-01
4.220	        8.812e-01
4.221	        8.806e-01
4.223	        8.800e-01
4.224	        8.793e-01
4.225	        8.787e-01
4.227	        8.780e-01
4.228	        8.773e-01
4.229	        8.765e-01
4.231	        8.756e-01
4.232	        8.746e-01
4.233	        8.735e-01
4.235	        8.723e-01
4.236	        8.709e-01
4.237	        8.694e-01
4.239	        8.676e-01
4.240	        8.657e-01
4.242	        8.635e-01
4.243	        8.609e-01
4.244	        8.581e-01
4.246	        8.548e-01
4.247	        8.512e-01
4.248	        8.471e-01
4.250	        8.424e-01
4.251	        8.373e-01
4.252	        8.317e-01
4.254	        8.254e-01
4.255	        8.185e-01
4.256	        8.111e-01
4.258	        8.029e-01
4.259	        7.941e-01
4.260	        7.846e-01
4.262	        7.745e-01
4.263	        7.637e-01
4.264	        7.524e-01
4.266	        7.404e-01
4.267	        7.279e-01
4.269	        7.148e-01
4.270	        7.013e-01
4.271	        6.873e-01
4.273	        6.729e-01
4.274	        6.581e-01
4.275	        6.430e-01
4.277	        6.277e-01
4.278	        6.121e-01
4.279	        5.963e-01
4.281	        5.804e-01
4.282	        5.645e-01
4.283	        5.484e-01
4.285	        5.324e-01
4.286	        5.164e-01
4.287	        5.006e-01
4.289	        4.848e-01
4.290	        4.692e-01
4.292	        4.538e-01
4.293	        4.386e-01
4.294	        4.237e-01
4.296	        4.090e-01
4.297	        3.946e-01
4.298	        3.806e-01
4.300	        3.668e-01
4.301	        3.533e-01
4.302	        3.401e-01
4.304	        3.273e-01
4.305	        3.147e-01
4.306	        3.025e-01
4.308	        2.907e-01
4.309	        2.791e-01
4.310	        2.679e-01
4.312	        2.570e-01
4.313	        2.464e-01
4.314	        2.361e-01
4.316	        2.262e-01
4.317	        2.165e-01
4.319	        2.071e-01
4.320	        1.980e-01
4.321	        1.892e-01
4.323	        1.807e-01
4.324	        1.724e-01
4.325	        1.644e-01
4.327	        1.567e-01
4.328	        1.492e-01
4.329	        1.420e-01
4.331	        1.351e-01
4.332	        1.284e-01
4.333	        1.220e-01
4.335	        1.158e-01
4.336	        1.098e-01
4.337	        1.041e-01
4.339	        9.859e-02
4.340	        9.333e-02
4.342	        8.829e-02
4.343	        8.347e-02
4.344	        7.887e-02
4.346	        7.447e-02
4.347	        7.029e-02
4.348	        6.630e-02
4.350	        6.251e-02
4.351	        5.891e-02
4.352	        5.550e-02
4.354	        5.227e-02
4.355	        4.920e-02
4.356	        4.630e-02
4.358	        4.356e-02
4.359	        4.097e-02
4.360	        3.854e-02
4.362	        3.624e-02
4.363	        3.407e-02
4.364	        3.203e-02
4.366	        3.011e-02
4.367	        2.829e-02
4.369	        2.659e-02
4.370	        2.498e-02
4.371	        2.349e-02
4.373	        2.208e-02
4.374	        2.077e-02
4.375	        1.954e-02
4.377	        1.838e-02
4.378	        1.729e-02
4.379	        1.627e-02
4.381	        1.531e-02
4.382	        1.441e-02
4.383	        1.357e-02
4.385	        1.279e-02
4.386	        1.205e-02
4.387	        1.136e-02
4.389	        1.072e-02
4.390	        1.011e-02
4.392	        9.539e-03
4.393	        9.003e-03
4.394	        8.501e-03
4.396	        8.031e-03
4.397	        7.591e-03
4.398	        7.179e-03
4.400	        0.000
