# JWST NIRCAM preliminary Filter transmission curve
# http://www.stsci.edu/jwst/instruments/nircam/instrumentdesign/filters
# retrieved 2014.09.09 by S.Rodney
# Microns	Transmission
4.648	        8.404e-01
4.650	        8.406e-01
4.651	        8.407e-01
4.652	        8.408e-01
4.654	        8.409e-01
4.655	        8.410e-01
4.656	        8.410e-01
4.658	        8.409e-01
4.659	        8.409e-01
4.660	        8.408e-01
4.662	        8.406e-01
4.663	        8.405e-01
4.664	        8.403e-01
4.666	        8.401e-01
4.667	        8.398e-01
4.669	        8.396e-01
4.670	        8.393e-01
4.671	        8.390e-01
4.673	        8.387e-01
4.674	        8.384e-01
4.675	        8.381e-01
4.677	        8.378e-01
4.678	        8.374e-01
4.679	        8.371e-01
4.681	        8.368e-01
4.682	        8.365e-01
4.683	        8.361e-01
4.685	        8.358e-01
4.686	        8.355e-01
4.687	        8.352e-01
4.689	        8.349e-01
4.690	        8.346e-01
4.691	        8.343e-01
4.693	        8.340e-01
4.694	        8.336e-01
4.696	        8.333e-01
4.697	        8.329e-01
4.698	        8.325e-01
4.700	        8.320e-01
4.701	        8.315e-01
4.702	        8.309e-01
4.704	        8.302e-01
4.705	        8.294e-01
4.706	        8.285e-01
4.708	        8.273e-01
4.709	        8.260e-01
4.710	        8.244e-01
4.712	        8.225e-01
4.713	        8.203e-01
4.714	        8.177e-01
4.716	        8.146e-01
4.717	        8.109e-01
4.719	        8.067e-01
4.720	        8.017e-01
4.721	        7.959e-01
4.723	        7.892e-01
4.724	        7.816e-01
4.725	        7.729e-01
4.727	        7.630e-01
4.728	        7.518e-01
4.729	        7.394e-01
4.731	        7.254e-01
4.732	        7.101e-01
4.733	        6.934e-01
4.735	        6.751e-01
4.736	        6.555e-01
4.737	        6.345e-01
4.739	        6.122e-01
4.740	        5.888e-01
4.741	        5.643e-01
4.743	        5.390e-01
4.744	        5.131e-01
4.746	        4.866e-01
4.747	        4.600e-01
4.748	        4.333e-01
4.750	        4.069e-01
4.751	        3.808e-01
4.752	        3.553e-01
4.754	        3.305e-01
4.755	        3.066e-01
4.756	        2.837e-01
4.758	        2.619e-01
4.759	        2.412e-01
4.760	        2.217e-01
4.762	        2.034e-01
4.763	        1.863e-01
4.764	        1.705e-01
4.766	        1.558e-01
4.767	        1.422e-01
4.768	        1.297e-01
4.770	        1.182e-01
4.771	        1.077e-01
4.773	        9.804e-02
4.774	        8.926e-02
4.775	        8.126e-02
4.777	        7.398e-02
4.778	        6.735e-02
4.779	        6.133e-02
4.781	        5.587e-02
4.782	        5.092e-02
4.783	        4.642e-02
4.785	        4.235e-02
4.786	        3.865e-02
4.787	        3.530e-02
4.789	        3.226e-02
4.790	        2.950e-02
4.791	        2.699e-02
4.793	        2.472e-02
4.794	        2.265e-02
4.796	        2.077e-02
4.797	        1.906e-02
4.798	        1.751e-02
4.800	        1.609e-02
4.801	        1.480e-02
4.802	        1.362e-02
4.804	        1.255e-02
4.805	        1.157e-02
4.806	        1.067e-02
4.808	        9.856e-03
4.809	        9.110e-03
4.810	        8.428e-03
4.812	        7.805e-03
4.813	        7.235e-03
4.814	        6.713e-03
4.816	        6.233e-03
4.817	        5.790e-03
4.818	        5.382e-03
4.820	        5.006e-03
4.821	        4.659e-03
4.823	        4.340e-03
4.824	        4.046e-03
4.825	        3.774e-03
4.827	        3.523e-03
4.828	        3.291e-03
4.829	        3.077e-03
4.831	        2.880e-03
4.832	        2.698e-03
4.833	        2.529e-03
4.835	        2.373e-03
4.836	        2.228e-03
4.837	        2.093e-03
4.839	        1.968e-03
4.840	        1.852e-03
4.841	        1.744e-03
4.843	        1.644e-03
4.844	        1.550e-03
4.846	        1.461e-03
4.847	        1.378e-03
4.848	        1.299e-03
4.850	        1.223e-03
4.851	        1.153e-03
4.852	        1.087e-03
4.854	        1.025e-03
4.855	        9.667e-04
4.856	        9.115e-04
4.858	        8.603e-04
4.859	        8.133e-04
4.860	        7.710e-04
4.862	        7.312e-04
4.863	        6.931e-04
4.864	        6.564e-04
4.866	        6.216e-04
4.867	        5.892e-04
4.868	        5.585e-04
4.870	        5.285e-04
4.871	        4.990e-04
4.873	        4.700e-04
4.874	        4.433e-04
4.875	        4.188e-04
4.877	        3.968e-04
4.878	        3.771e-04
4.879	        3.591e-04
4.881	        3.427e-04
4.882	        3.275e-04
4.883	        3.131e-04
4.885	        2.996e-04
4.886	        2.864e-04
4.887	        2.731e-04
4.889	        2.595e-04
4.890	        2.457e-04
4.891	        2.330e-04
4.893	        2.216e-04
4.894	        2.112e-04
4.896	        2.012e-04
4.897	        1.907e-04
4.898	        1.805e-04
4.900	        1.712e-04
4.901	        1.632e-04
4.902	        1.562e-04
4.904	        1.487e-04
4.905	        1.408e-04
4.906	        1.331e-04
4.908	        1.267e-04
4.909	        1.221e-04
4.910	        1.192e-04
4.912	        1.171e-04
4.913	        1.151e-04
4.914	        1.122e-04
4.916	        1.083e-04
4.917	        1.028e-04
4.918	        9.616e-05
4.920	        8.855e-05
4.921	        8.065e-05
4.923	        7.294e-05
4.924	        6.607e-05
4.925	        6.070e-05
4.927	        5.696e-05
4.928	        5.474e-05
4.929	        5.387e-05
4.931	        5.381e-05
4.932	        5.395e-05
4.933	        5.424e-05
4.935	        5.410e-05
4.936	        5.332e-05
4.937	        5.144e-05
4.939	        4.901e-05
4.940	        4.632e-05
4.941	        4.417e-05
4.943	        4.282e-05
4.944	        4.223e-05
4.946	        4.139e-05
4.947	        3.996e-05
4.948	        3.753e-05
4.950	        3.458e-05
4.951	        3.163e-05
4.952	        2.852e-05
4.954	        2.510e-05
4.955	        2.092e-05
4.956	        1.672e-05
4.958	        1.279e-05
4.959	        9.324e-06
4.960	        6.593e-06
4.962	        4.317e-06
4.963	        2.450e-06
4.964	        9.687e-07
4.966	        1.656e-07
4.967	        1.509e-07
4.968	        1.509e-07
4.970	        1.509e-07
4.971	        1.724e-07
4.973	        1.400e-06
4.974	        2.675e-06
4.975	        3.427e-06
4.977	        3.575e-06
4.978	        3.595e-06
4.979	        3.597e-06
4.981	        3.597e-06
4.982	        3.597e-06
4.983	        3.575e-06
4.985	        2.348e-06
4.986	        1.063e-06
4.987	        1.864e-07
4.989	        3.199e-08
4.990	        1.120e-08
4.991	        1.000e-08
4.993	        1.000e-08
4.994	        1.000e-08
4.996	        1.000e-08
4.997	        1.000e-08
4.998	        1.000e-08
5.000	        1.000e-08
5.001	        1.000e-08
5.002	        1.590e-08
5.004	        1.390e-07
5.005	        4.820e-07
5.006	        1.158e-06
5.008	        2.196e-06
5.009	        3.738e-06
5.010	        5.838e-06
5.012	        8.332e-06
5.013	        1.088e-05
5.014	        1.235e-05
5.016	        1.288e-05
5.017	        1.256e-05
5.018	        1.189e-05
5.020	        1.085e-05
5.021	        9.305e-06
5.023	        7.206e-06
5.024	        4.711e-06
5.025	        2.166e-06
5.027	        6.885e-07
5.028	        3.689e-08
5.029	        1.000e-08
5.031	        1.000e-08
5.032	        1.000e-08
5.033	        1.000e-08
5.035	        1.000e-08
5.036	        1.000e-08
5.037	        1.000e-08
5.039	        1.000e-08
5.040	        1.000e-08
5.041	        1.000e-08
5.043	        1.000e-08
5.044	        1.000e-08
5.045	        1.000e-08
5.047	        1.000e-08
5.048	        1.000e-08
5.050	        1.000e-08
5.051	        1.000e-08
5.052	        1.000e-08
5.054	        1.000e-08
5.055	        1.000e-08
5.056	        1.000e-08
5.058	        1.011e-08
5.059	        5.078e-08
5.060	        8.402e-07
5.062	        2.194e-06
5.063	        4.245e-06
5.064	        6.748e-06
5.066	        9.094e-06
5.067	        1.083e-05
5.068	        1.114e-05
5.070	        1.117e-05
5.071	        1.113e-05
5.073	        1.034e-05
5.074	        8.991e-06
5.075	        6.940e-06
5.077	        4.437e-06
5.078	        2.091e-06
5.079	        3.503e-07
5.081	        4.238e-08
5.082	        1.421e-08
5.083	        1.600e-08
5.085	        1.429e-07
5.086	        5.938e-07
5.087	        1.636e-06
5.089	        1.668e-06
5.090	        1.668e-06
5.091	        1.668e-06
5.093	        1.668e-06
5.094	        1.668e-06
5.095	        1.662e-06
5.097	        1.535e-06
5.098	        1.084e-06
5.100	        4.160e-08
5.101	        1.388e-08
5.102	        6.075e-08
5.104	        7.183e-08
5.105	        7.199e-08
5.106	        7.199e-08
5.108	        7.199e-08
5.109	        7.199e-08
5.110	        7.199e-08
5.112	        7.199e-08
5.113	        6.811e-08
5.114	        2.124e-08
5.116	        1.423e-08
5.117	        1.509e-07
5.118	        7.056e-07
5.120	        1.331e-06
5.121	        2.017e-06
5.123	        2.765e-06
5.124	        3.303e-06
5.125	        3.661e-06
5.127	        3.678e-06
5.128	        3.674e-06
5.129	        3.537e-06
5.131	        2.983e-06
5.132	        2.358e-06
5.133	        1.673e-06
5.135	        9.897e-07
5.136	        9.181e-07
5.137	        1.354e-06
5.139	        1.473e-06
5.140	        1.476e-06
5.141	        1.476e-06
5.143	        1.476e-06
5.144	        1.476e-06
5.145	        1.474e-06
5.147	        1.410e-06
5.148	        9.435e-07
5.150	        1.495e-07
5.151	        1.264e-08
5.152	        1.000e-08
5.154	        1.000e-08
5.155	        1.000e-08
5.156	        1.000e-08
5.158	        1.000e-08
5.159	        1.000e-08
5.160	        1.000e-08
5.162	        1.000e-08
5.163	        1.000e-08
5.164	        1.000e-08
5.166	        1.000e-08
5.167	        1.000e-08
5.168	        1.000e-08
5.170	        2.514e-08
5.171	        5.815e-07
5.173	        1.923e-06
5.174	        3.921e-06
5.175	        5.896e-06
5.177	        7.775e-06
5.178	        8.931e-06
5.179	        9.463e-06
5.181	        9.480e-06
5.182	        9.465e-06
5.183	        8.908e-06
5.185	        7.567e-06
5.186	        5.568e-06
5.187	        3.594e-06
5.189	        1.714e-06
5.190	        5.624e-07
5.191	        2.551e-07
5.193	        1.783e-06
5.194	        3.275e-06
5.195	        4.649e-06
5.197	        5.865e-06
5.198	        6.669e-06
5.200	        7.114e-06
5.201	        7.159e-06
5.202	        7.156e-06
5.204	        6.932e-06
5.205	        5.387e-06
5.206	        3.903e-06
5.208	        2.641e-06
5.209	        1.440e-06
5.210	        6.368e-07
5.212	        1.919e-07
5.213	        1.464e-07
5.214	        1.611e-07
5.216	        3.576e-07
5.217	        3.693e-07
5.218	        3.620e-07
5.220	        3.029e-07
5.221	        1.416e-06
5.223	        3.377e-06
5.224	        6.373e-06
5.225	        9.161e-06
5.227	        1.124e-05
5.228	        1.190e-05
5.229	        1.207e-05
5.231	        1.207e-05
5.232	        1.202e-05
5.233	        1.089e-05
5.235	        8.931e-06
5.236	        5.935e-06
5.237	        3.147e-06
5.239	        1.047e-06
5.240	        1.963e-07
5.241	        1.723e-08
5.243	        1.000e-08
5.244	        1.000e-08
5.245	        1.000e-08
5.247	        1.000e-08
5.248	        1.000e-08
5.250	        1.000e-08
5.251	        1.000e-08
5.252	        1.000e-08
5.254	        1.000e-08
5.255	        1.000e-08
5.256	        1.000e-08
5.258	        1.000e-08
5.259	        1.529e-08
5.260	        1.015e-07
5.262	        5.862e-07
5.263	        2.399e-06
5.264	        5.226e-06
5.266	        8.318e-06
5.267	        1.121e-05
5.268	        1.377e-05
5.270	        1.671e-05
5.271	        2.042e-05
5.273	        2.482e-05
5.274	        2.966e-05
5.275	        3.275e-05
5.277	        3.410e-05
5.278	        3.403e-05
5.279	        3.323e-05
5.281	        3.264e-05
5.282	        3.169e-05
5.283	        3.014e-05
5.285	        2.805e-05
5.286	        2.488e-05
5.287	        2.184e-05
5.289	        1.934e-05
5.290	        1.787e-05
5.291	        1.769e-05
5.293	        1.826e-05
5.294	        1.939e-05
5.295	        2.098e-05
5.297	        2.250e-05
5.298	        2.425e-05
5.300	        2.637e-05
5.301	        2.874e-05
5.302	        3.187e-05
5.304	        3.557e-05
5.305	        3.962e-05
5.306	        4.418e-05
5.308	        4.871e-05
5.309	        5.354e-05
5.310	        5.812e-05
5.312	        6.215e-05
5.313	        6.493e-05
5.314	        6.587e-05
5.316	        6.498e-05
5.317	        6.239e-05
5.318	        5.885e-05
5.320	        5.528e-05
5.321	        5.169e-05
5.323	        4.867e-05
5.324	        4.558e-05
5.325	        4.276e-05
5.327	        4.037e-05
5.328	        3.824e-05
5.329	        3.679e-05
5.331	        3.555e-05
5.332	        3.415e-05
5.333	        3.280e-05
5.335	        3.146e-05
5.336	        3.075e-05
5.337	        3.068e-05
5.339	        3.079e-05
5.340	        3.055e-05
5.341	        2.933e-05
5.343	        2.731e-05
5.344	        2.479e-05
5.345	        2.191e-05
5.347	        1.953e-05
5.348	        1.816e-05
5.350	        1.770e-05
5.351	        1.850e-05
5.352	        2.069e-05
5.354	        2.434e-05
5.355	        2.872e-05
5.356	        3.337e-05
5.358	        3.740e-05
5.359	        4.013e-05
5.360	        4.088e-05
5.362	        4.032e-05
5.363	        3.904e-05
5.364	        3.730e-05
5.366	        3.577e-05
5.367	        3.469e-05
5.368	        3.401e-05
5.370	        3.446e-05
5.371	        3.516e-05
5.372	        3.635e-05
5.374	        3.749e-05
5.375	        3.799e-05
5.377	        3.871e-05
5.378	        3.929e-05
5.379	        3.981e-05
5.381	        4.069e-05
5.382	        4.131e-05
5.383	        4.215e-05
5.385	        4.313e-05
5.386	        4.448e-05
5.387	        4.626e-05
5.389	        4.773e-05
5.390	        4.863e-05
5.391	        4.880e-05
5.393	        4.816e-05
5.394	        4.756e-05
5.395	        4.745e-05
5.397	        4.791e-05
5.398	        4.906e-05
5.400	        5.054e-05
5.401	        5.228e-05
5.402	        5.452e-05
5.404	        5.721e-05
5.405	        5.978e-05
5.406	        6.190e-05
5.408	        6.305e-05
5.409	        6.329e-05
5.410	        6.308e-05
5.412	        6.279e-05
5.413	        6.236e-05
5.414	        6.149e-05
5.416	        5.999e-05
5.417	        5.823e-05
5.418	        5.656e-05
5.420	        5.585e-05
5.421	        5.596e-05
5.422	        5.618e-05
5.424	        5.620e-05
5.425	        5.563e-05
5.427	        5.471e-05
5.428	        5.427e-05
5.429	        5.437e-05
5.431	        5.444e-05
5.432	        5.414e-05
5.433	        5.236e-05
5.435	        4.960e-05
5.436	        4.647e-05
5.437	        4.351e-05
5.439	        4.108e-05
5.440	        3.870e-05
5.441	        3.633e-05
5.443	        3.415e-05
5.444	        3.223e-05
5.445	        3.188e-05
5.447	        3.289e-05
5.448	        3.482e-05
5.450	        3.754e-05
5.451	        4.040e-05
5.452	        4.317e-05
5.454	        4.591e-05
5.455	        4.864e-05
5.456	        5.102e-05
5.458	        5.298e-05
5.459	        5.454e-05
5.460	        5.569e-05
5.462	        5.645e-05
5.463	        5.689e-05
5.464	        5.669e-05
5.466	        5.575e-05
5.467	        5.403e-05
5.468	        5.183e-05
5.470	        4.911e-05
5.471	        4.581e-05
5.472	        4.201e-05
5.474	        3.777e-05
5.475	        3.325e-05
5.477	        2.978e-05
5.478	        2.774e-05
5.479	        2.709e-05
5.481	        2.802e-05
5.482	        2.966e-05
5.483	        3.177e-05
5.485	        3.420e-05
5.486	        3.686e-05
5.487	        3.964e-05
5.489	        4.160e-05
5.490	        4.251e-05
5.491	        4.250e-05
5.493	        4.149e-05
5.494	        4.086e-05
5.495	        4.098e-05
5.497	        4.143e-05
5.498	        4.225e-05
5.500	        4.316e-05
5.501	        4.407e-05
5.502	        4.552e-05
5.504	        4.777e-05
5.505	        5.059e-05
5.506	        5.334e-05
5.508	        5.591e-05
5.509	        5.867e-05
5.510	        6.174e-05
5.512	        6.583e-05
5.513	        7.103e-05
5.514	        7.571e-05
5.516	        7.955e-05
5.517	        8.232e-05
5.518	        8.414e-05
5.520	        8.579e-05
5.521	        8.776e-05
5.522	        8.988e-05
5.524	        9.157e-05
5.525	        9.277e-05
5.527	        9.450e-05
5.528	        9.675e-05
5.529	        9.991e-05
5.531	        1.040e-04
5.532	        1.074e-04
5.533	        1.096e-04
5.535	        1.116e-04
5.536	        1.135e-04
5.537	        1.159e-04
5.539	        1.193e-04
5.540	        1.233e-04
5.541	        1.271e-04
5.543	        1.310e-04
5.544	        1.371e-04
5.545	        1.456e-04
5.547	        1.573e-04
5.548	        1.725e-04
5.550	        1.908e-04
5.551	        2.121e-04
5.552	        2.382e-04
5.554	        2.715e-04
5.555	        3.133e-04
5.556	        3.646e-04
5.558	        4.281e-04
5.559	        5.093e-04
5.560	        6.129e-04
5.562	        7.619e-04
5.563	        9.755e-04
5.564	        1.283e-03
5.566	        1.726e-03
5.567	        2.339e-03
5.568	        3.157e-03
5.570	        4.209e-03
5.571	        5.452e-03
5.572	        6.902e-03
5.574	        8.348e-03
5.575	        9.772e-03
5.577	        1.093e-02
5.578	        1.176e-02
5.579	        1.214e-02
5.581	        1.205e-02
5.582	        1.149e-02
5.583	        1.055e-02
5.585	        9.250e-03
5.586	        7.830e-03
5.587	        6.308e-03
5.589	        4.926e-03
5.590	        3.703e-03
5.591	        2.731e-03
5.593	        2.006e-03
5.594	        1.487e-03
5.595	        1.138e-03
5.597	        9.022e-04
5.598	        7.361e-04
5.600	        6.199e-04
5.601	        5.129e-04
5.602	        4.384e-04
5.604	        3.782e-04
5.605	        3.263e-04
