# JWST NIRCAM preliminary Filter transmission curve
# http://www.stsci.edu/jwst/instruments/nircam/instrumentdesign/filters
# retrieved 2014.09.09 by S.Rodney
# Microns	Transmission
    3.2403	8.673E-01
    3.2416	8.678E-01
    3.2430	8.682E-01
    3.2443	8.686E-01
    3.2457	8.690E-01
    3.2470	8.694E-01
    3.2484	8.698E-01
    3.2497	8.703E-01
    3.2511	8.706E-01
    3.2524	8.710E-01
    3.2538	8.715E-01
    3.2551	8.718E-01
    3.2565	8.722E-01
    3.2578	8.727E-01
    3.2592	8.730E-01
    3.2605	8.735E-01
    3.2619	8.739E-01
    3.2632	8.742E-01
    3.2646	8.746E-01
    3.2659	8.750E-01
    3.2673	8.752E-01
    3.2686	8.756E-01
    3.2700	8.759E-01
    3.2713	8.761E-01
    3.2727	8.765E-01
    3.2740	8.767E-01
    3.2754	8.771E-01
    3.2767	8.774E-01
    3.2781	8.776E-01
    3.2794	8.780E-01
    3.2808	8.783E-01
    3.2821	8.786E-01
    3.2835	8.789E-01
    3.2848	8.792E-01
    3.2862	8.795E-01
    3.2875	8.799E-01
    3.2889	8.802E-01
    3.2902	8.806E-01
    3.2916	8.810E-01
    3.2930	8.814E-01
    3.2943	8.818E-01
    3.2957	8.822E-01
    3.2970	8.827E-01
    3.2984	8.831E-01
    3.2997	8.836E-01
    3.3011	8.841E-01
    3.3024	8.845E-01
    3.3038	8.850E-01
    3.3051	8.855E-01
    3.3065	8.860E-01
    3.3078	8.865E-01
    3.3092	8.871E-01
    3.3105	8.877E-01
    3.3119	8.882E-01
    3.3132	8.889E-01
    3.3146	8.895E-01
    3.3159	8.901E-01
    3.3173	8.908E-01
    3.3186	8.914E-01
    3.3200	8.919E-01
    3.3213	8.927E-01
    3.3227	8.932E-01
    3.3240	8.939E-01
    3.3254	8.944E-01
    3.3267	8.949E-01
    3.3281	8.957E-01
    3.3294	8.961E-01
    3.3308	8.966E-01
    3.3321	8.974E-01
    3.3335	8.978E-01
    3.3348	8.983E-01
    3.3362	8.990E-01
    3.3375	8.995E-01
    3.3389	8.999E-01
    3.3402	9.006E-01
    3.3416	9.010E-01
    3.3429	9.014E-01
    3.3443	9.021E-01
    3.3456	9.024E-01
    3.3470	9.031E-01
    3.3484	9.034E-01
    3.3497	9.037E-01
    3.3511	9.044E-01
    3.3524	9.047E-01
    3.3538	9.050E-01
    3.3551	9.056E-01
    3.3565	9.059E-01
    3.3578	9.062E-01
    3.3592	9.068E-01
    3.3605	9.071E-01
    3.3619	9.074E-01
    3.3632	9.080E-01
    3.3646	9.083E-01
    3.3659	9.086E-01
    3.3673	9.091E-01
    3.3686	9.094E-01
    3.3700	9.097E-01
    3.3713	9.103E-01
    3.3727	9.106E-01
    3.3740	9.111E-01
    3.3754	9.115E-01
    3.3767	9.118E-01
    3.3781	9.124E-01
    3.3794	9.127E-01
    3.3808	9.131E-01
    3.3821	9.136E-01
    3.3835	9.140E-01
    3.3848	9.144E-01
    3.3862	9.149E-01
    3.3875	9.153E-01
    3.3889	9.157E-01
    3.3902	9.162E-01
    3.3916	9.166E-01
    3.3929	9.170E-01
    3.3943	9.174E-01
    3.3956	9.178E-01
    3.3970	9.181E-01
    3.3983	9.185E-01
    3.3997	9.188E-01
    3.4010	9.191E-01
    3.4024	9.194E-01
    3.4038	9.196E-01
    3.4051	9.199E-01
    3.4065	9.202E-01
    3.4078	9.204E-01
    3.4092	9.207E-01
    3.4105	9.209E-01
    3.4119	9.211E-01
    3.4132	9.213E-01
    3.4146	9.215E-01
    3.4159	9.217E-01
    3.4173	9.219E-01
    3.4186	9.220E-01
    3.4200	9.221E-01
    3.4213	9.223E-01
    3.4227	9.224E-01
    3.4240	9.225E-01
    3.4254	9.226E-01
    3.4267	9.227E-01
    3.4281	9.228E-01
    3.4294	9.229E-01
    3.4308	9.230E-01
    3.4321	9.232E-01
    3.4335	9.232E-01
    3.4348	9.233E-01
    3.4362	9.233E-01
    3.4375	9.233E-01
    3.4389	9.233E-01
    3.4402	9.234E-01
    3.4416	9.234E-01
    3.4429	9.233E-01
    3.4443	9.234E-01
    3.4456	9.234E-01
    3.4470	9.234E-01
    3.4483	9.235E-01
    3.4497	9.235E-01
    3.4510	9.236E-01
    3.4524	9.237E-01
    3.4537	9.237E-01
    3.4551	9.238E-01
    3.4565	9.239E-01
    3.4578	9.240E-01
    3.4592	9.241E-01
    3.4605	9.242E-01
    3.4619	9.243E-01
    3.4632	9.245E-01
    3.4646	9.245E-01
    3.4659	9.246E-01
    3.4673	9.248E-01
    3.4686	9.249E-01
    3.4700	9.250E-01
    3.4713	9.252E-01
    3.4727	9.254E-01
    3.4740	9.256E-01
    3.4754	9.257E-01
    3.4767	9.258E-01
    3.4781	9.261E-01
    3.4794	9.262E-01
    3.4808	9.263E-01
    3.4821	9.266E-01
    3.4835	9.267E-01
    3.4848	9.268E-01
    3.4862	9.270E-01
    3.4875	9.271E-01
    3.4889	9.272E-01
    3.4902	9.274E-01
    3.4916	9.275E-01
    3.4929	9.275E-01
    3.4943	9.277E-01
    3.4956	9.277E-01
    3.4970	9.278E-01
    3.4983	9.279E-01
    3.4997	9.279E-01
    3.5010	9.280E-01
    3.5024	9.280E-01
    3.5037	9.280E-01
    3.5051	9.281E-01
    3.5064	9.281E-01
    3.5078	9.281E-01
    3.5091	9.282E-01
    3.5105	9.282E-01
    3.5119	9.282E-01
    3.5132	9.282E-01
    3.5146	9.282E-01
    3.5159	9.281E-01
    3.5173	9.281E-01
    3.5186	9.281E-01
    3.5200	9.280E-01
    3.5213	9.279E-01
    3.5227	9.278E-01
    3.5240	9.276E-01
    3.5254	9.275E-01
    3.5267	9.274E-01
    3.5281	9.273E-01
    3.5294	9.271E-01
    3.5308	9.270E-01
    3.5321	9.269E-01
    3.5335	9.268E-01
    3.5348	9.267E-01
    3.5362	9.266E-01
    3.5375	9.265E-01
    3.5389	9.264E-01
    3.5402	9.263E-01
    3.5416	9.262E-01
    3.5429	9.261E-01
    3.5443	9.260E-01
    3.5456	9.260E-01
    3.5470	9.259E-01
    3.5483	9.259E-01
    3.5497	9.258E-01
    3.5510	9.258E-01
    3.5524	9.258E-01
    3.5537	9.258E-01
    3.5551	9.257E-01
    3.5564	9.257E-01
    3.5578	9.258E-01
    3.5591	9.257E-01
    3.5605	9.258E-01
    3.5618	9.258E-01
    3.5632	9.258E-01
    3.5645	9.259E-01
    3.5659	9.260E-01
    3.5673	9.260E-01
    3.5686	9.261E-01
    3.5700	9.262E-01
    3.5713	9.262E-01
    3.5727	9.263E-01
    3.5740	9.264E-01
    3.5754	9.265E-01
    3.5767	9.266E-01
    3.5781	9.267E-01
    3.5794	9.268E-01
    3.5808	9.270E-01
    3.5821	9.271E-01
    3.5835	9.272E-01
    3.5848	9.273E-01
    3.5862	9.274E-01
    3.5875	9.275E-01
    3.5889	9.276E-01
    3.5902	9.277E-01
    3.5916	9.278E-01
    3.5929	9.279E-01
    3.5943	9.281E-01
    3.5956	9.282E-01
    3.5970	9.283E-01
    3.5983	9.284E-01
    3.5997	9.285E-01
    3.6010	9.286E-01
    3.6024	9.287E-01
    3.6037	9.288E-01
    3.6051	9.290E-01
    3.6064	9.290E-01
    3.6078	9.291E-01
    3.6091	9.293E-01
    3.6105	9.294E-01
    3.6118	9.294E-01
    3.6132	9.296E-01
    3.6145	9.297E-01
    3.6159	9.297E-01
    3.6172	9.299E-01
    3.6186	9.300E-01
    3.6199	9.300E-01
    3.6213	9.302E-01
    3.6227	9.302E-01
    3.6240	9.304E-01
    3.6254	9.305E-01
    3.6267	9.306E-01
    3.6281	9.307E-01
    3.6294	9.308E-01
    3.6308	9.309E-01
    3.6321	9.310E-01
    3.6335	9.311E-01
    3.6348	9.312E-01
    3.6362	9.314E-01
    3.6375	9.314E-01
    3.6389	9.316E-01
    3.6402	9.317E-01
    3.6416	9.318E-01
    3.6429	9.319E-01
    3.6443	9.321E-01
    3.6456	9.322E-01
    3.6470	9.323E-01
    3.6483	9.324E-01
    3.6497	9.325E-01
    3.6510	9.326E-01
    3.6524	9.328E-01
    3.6537	9.329E-01
    3.6551	9.330E-01
    3.6564	9.331E-01
    3.6578	9.332E-01
    3.6591	9.333E-01
    3.6605	9.334E-01
    3.6618	9.335E-01
    3.6632	9.336E-01
    3.6645	9.337E-01
    3.6659	9.338E-01
    3.6672	9.339E-01
    3.6686	9.340E-01
    3.6699	9.341E-01
    3.6713	9.342E-01
    3.6726	9.342E-01
    3.6740	9.343E-01
    3.6753	9.344E-01
    3.6767	9.344E-01
    3.6781	9.345E-01
    3.6794	9.345E-01
    3.6808	9.346E-01
    3.6821	9.346E-01
    3.6835	9.347E-01
    3.6848	9.347E-01
    3.6862	9.347E-01
    3.6875	9.348E-01
    3.6889	9.348E-01
    3.6902	9.348E-01
    3.6916	9.349E-01
    3.6929	9.349E-01
    3.6943	9.349E-01
    3.6956	9.350E-01
    3.6970	9.350E-01
    3.6983	9.350E-01
    3.6997	9.351E-01
    3.7010	9.351E-01
    3.7024	9.351E-01
    3.7037	9.351E-01
    3.7051	9.351E-01
    3.7064	9.352E-01
    3.7078	9.352E-01
    3.7091	9.352E-01
    3.7105	9.353E-01
    3.7118	9.353E-01
    3.7132	9.354E-01
    3.7145	9.354E-01
    3.7159	9.355E-01
    3.7172	9.355E-01
    3.7186	9.356E-01
    3.7199	9.356E-01
    3.7213	9.357E-01
    3.7226	9.357E-01
    3.7240	9.358E-01
    3.7253	9.358E-01
    3.7267	9.359E-01
    3.7280	9.360E-01
    3.7294	9.360E-01
    3.7308	9.361E-01
    3.7321	9.361E-01
    3.7335	9.362E-01
    3.7348	9.362E-01
    3.7362	9.363E-01
    3.7375	9.363E-01
    3.7389	9.363E-01
    3.7402	9.364E-01
    3.7416	9.364E-01
    3.7429	9.364E-01
    3.7443	9.364E-01
    3.7456	9.364E-01
    3.7470	9.363E-01
    3.7483	9.363E-01
    3.7497	9.362E-01
    3.7510	9.362E-01
    3.7524	9.361E-01
    3.7537	9.360E-01
    3.7551	9.359E-01
    3.7564	9.358E-01
    3.7578	9.356E-01
    3.7591	9.355E-01
    3.7605	9.353E-01
    3.7618	9.351E-01
    3.7632	9.349E-01
    3.7645	9.347E-01
    3.7659	9.344E-01
    3.7672	9.342E-01
    3.7686	9.339E-01
    3.7699	9.337E-01
    3.7713	9.334E-01
    3.7726	9.331E-01
    3.7740	9.328E-01
    3.7753	9.325E-01
    3.7767	9.321E-01
    3.7780	9.318E-01
    3.7794	9.314E-01
    3.7807	9.311E-01
    3.7821	9.307E-01
    3.7834	9.303E-01
    3.7848	9.300E-01
    3.7862	9.296E-01
    3.7875	9.293E-01
    3.7889	9.289E-01
    3.7902	9.286E-01
    3.7916	9.282E-01
    3.7929	9.279E-01
    3.7943	9.276E-01
    3.7956	9.273E-01
    3.7970	9.270E-01
    3.7983	9.267E-01
    3.7997	9.264E-01
    3.8010	9.262E-01
    3.8024	9.260E-01
    3.8037	9.258E-01
    3.8051	9.256E-01
    3.8064	9.254E-01
    3.8078	9.253E-01
    3.8091	9.251E-01
    3.8105	9.251E-01
    3.8118	9.251E-01
    3.8132	9.250E-01
    3.8145	9.250E-01
    3.8159	9.251E-01
    3.8172	9.251E-01
    3.8186	9.252E-01
    3.8199	9.253E-01
    3.8213	9.253E-01
    3.8226	9.255E-01
    3.8240	9.256E-01
    3.8253	9.257E-01
    3.8267	9.260E-01
    3.8280	9.261E-01
    3.8294	9.264E-01
    3.8307	9.266E-01
    3.8321	9.268E-01
    3.8334	9.270E-01
    3.8348	9.273E-01
    3.8361	9.274E-01
    3.8375	9.276E-01
    3.8388	9.279E-01
    3.8402	9.280E-01
    3.8416	9.282E-01
    3.8429	9.284E-01
    3.8443	9.284E-01
    3.8456	9.286E-01
    3.8470	9.287E-01
    3.8483	9.286E-01
    3.8497	9.287E-01
    3.8510	9.285E-01
    3.8524	9.284E-01
    3.8537	9.283E-01
    3.8551	9.280E-01
    3.8564	9.278E-01
    3.8578	9.275E-01
    3.8591	9.271E-01
    3.8605	9.267E-01
    3.8618	9.262E-01
    3.8632	9.256E-01
    3.8645	9.250E-01
    3.8659	9.243E-01
    3.8672	9.234E-01
    3.8686	9.226E-01
    3.8699	9.217E-01
    3.8713	9.206E-01
    3.8726	9.196E-01
    3.8740	9.186E-01
    3.8753	9.173E-01
    3.8767	9.161E-01
    3.8780	9.148E-01
    3.8794	9.134E-01
    3.8807	9.120E-01
    3.8821	9.105E-01
    3.8834	9.090E-01
    3.8848	9.075E-01
    3.8861	9.059E-01
    3.8875	9.043E-01
    3.8888	9.026E-01
    3.8902	9.009E-01
    3.8915	8.992E-01
    3.8929	8.975E-01
    3.8942	8.957E-01
    3.8956	8.940E-01
    3.8970	8.922E-01
    3.8983	8.903E-01
    3.8997	8.885E-01
    3.9010	8.866E-01
    3.9024	8.848E-01
    3.9037	8.830E-01
    3.9051	8.811E-01
    3.9064	8.792E-01
    3.9078	8.773E-01
    3.9091	8.753E-01
    3.9105	8.733E-01
    3.9118	8.712E-01
    3.9132	8.691E-01
    3.9145	8.670E-01
    3.9159	8.647E-01
    3.9172	8.624E-01
    3.9186	8.600E-01
    3.9199	8.574E-01
    3.9213	8.547E-01
    3.9226	8.519E-01
    3.9240	8.489E-01
    3.9253	8.456E-01
    3.9267	8.422E-01
    3.9280	8.385E-01
    3.9294	8.344E-01
    3.9307	8.301E-01
    3.9321	8.254E-01
    3.9334	8.204E-01
    3.9348	8.149E-01
    3.9361	8.091E-01
    3.9375	8.027E-01
    3.9388	7.959E-01
    3.9402	7.885E-01
    3.9415	7.806E-01
    3.9429	7.721E-01
    3.9442	7.631E-01
    3.9456	7.534E-01
    3.9469	7.431E-01
    3.9483	7.322E-01
    3.9496	7.207E-01
    3.9510	7.085E-01
    3.9524	6.957E-01
    3.9537	6.823E-01
    3.9551	6.684E-01
    3.9564	6.538E-01
    3.9578	6.388E-01
    3.9591	6.232E-01
    3.9605	6.072E-01
    3.9618	5.908E-01
    3.9632	5.741E-01
    3.9645	5.570E-01
    3.9659	5.397E-01
    3.9672	5.223E-01
    3.9686	5.047E-01
    3.9699	4.871E-01
    3.9713	4.695E-01
    3.9726	4.519E-01
    3.9740	4.344E-01
    3.9753	4.171E-01
    3.9767	4.000E-01
    3.9780	3.832E-01
    3.9794	3.667E-01
    3.9807	3.505E-01
    3.9821	3.348E-01
    3.9834	3.194E-01
    3.9848	3.044E-01
    3.9861	2.899E-01
    3.9875	2.759E-01
    3.9888	2.624E-01
    3.9902	2.493E-01
    3.9915	2.367E-01
    3.9929	2.247E-01
    3.9942	2.131E-01
    3.9956	2.020E-01
    3.9969	1.914E-01
    3.9983	1.813E-01
    3.9996	1.717E-01
    4.0010	1.625E-01
    4.0023	1.537E-01
    4.0037	1.454E-01
    4.0050	1.374E-01
    4.0064	1.299E-01
    4.0078	1.228E-01
    4.0091	1.160E-01
    4.0105	1.096E-01
    4.0118	1.036E-01
    4.0132	9.781E-02
    4.0145	9.238E-02
    4.0159	8.724E-02
    4.0172	8.238E-02
    4.0186	7.779E-02
    4.0199	7.345E-02
    4.0213	6.935E-02
    4.0226	6.548E-02
    4.0240	6.183E-02
    4.0253	5.838E-02
    4.0267	5.512E-02
    4.0280	5.205E-02
    4.0294	4.915E-02
    4.0307	4.642E-02
    4.0321	4.384E-02
    4.0334	4.141E-02
    4.0348	3.911E-02
    4.0361	3.695E-02
    4.0375	3.490E-02
    4.0388	3.298E-02
    4.0402	3.116E-02
    4.0415	2.945E-02
    4.0429	2.783E-02
    4.0442	2.631E-02
    4.0456	2.487E-02
    4.0469	2.352E-02
    4.0483	2.225E-02
    4.0496	2.104E-02
    4.0510	1.990E-02
    4.0523	1.883E-02
    4.0537	1.782E-02
    4.0550	1.687E-02
    4.0564	1.597E-02
    4.0577	1.513E-02
    4.0591	1.432E-02
    4.0605	1.357E-02
    4.0618	1.286E-02
    4.0632	1.218E-02
    4.0645	1.154E-02
    4.0659	1.094E-02
    4.0672	1.037E-02
    4.0686	9.829E-03
    4.0699	9.322E-03
    4.0713	8.843E-03
    4.0726	8.390E-03
    4.0740	7.963E-03
    4.0753	7.562E-03
    4.0767	7.181E-03
    4.0780	6.823E-03
    4.0794	6.485E-03
    4.0807	0.000
