5810.0	7.071E-01
5820.0	7.087E-01
5830.0	7.112E-01
5840.0	7.145E-01
5850.0	7.177E-01
5860.0	7.208E-01
5870.0	7.230E-01
5880.0	7.244E-01
5890.0	7.250E-01
5900.0	7.242E-01
5910.0	7.220E-01
5920.0	7.189E-01
5930.0	7.159E-01
5940.0	7.131E-01
5950.0	7.106E-01
5960.0	7.088E-01
5970.0	7.081E-01
5980.0	7.084E-01
5990.0	7.102E-01
6000.0	7.135E-01
6010.0	7.155E-01
6020.0	7.170E-01
6030.0	7.188E-01
6040.0	7.208E-01
6050.0	7.214E-01
6060.0	7.208E-01
6070.0	7.185E-01
6080.0	7.148E-01
6090.0	7.106E-01
6100.0	7.058E-01
6110.0	7.003E-01
6120.0	6.954E-01
6130.0	6.904E-01
6140.0	6.860E-01
6150.0	6.836E-01
6160.0	6.815E-01
6170.0	6.814E-01
6180.0	6.812E-01
6190.0	6.833E-01
6200.0	6.855E-01
6210.0	6.883E-01
6220.0	6.910E-01
6230.0	6.936E-01
6240.0	6.950E-01
6250.0	6.964E-01
6260.0	6.967E-01
6270.0	6.954E-01
6280.0	6.932E-01
6290.0	6.904E-01
6300.0	6.870E-01
6310.0	6.830E-01
6320.0	6.798E-01
6330.0	6.766E-01
6340.0	6.729E-01
6350.0	6.708E-01
6360.0	6.686E-01
6370.0	6.673E-01
6380.0	6.672E-01
6390.0	6.671E-01
6400.0	6.679E-01
6410.0	6.691E-01
6420.0	6.703E-01
6430.0	6.714E-01
6440.0	6.727E-01
6450.0	6.730E-01
6460.0	6.740E-01
6470.0	6.735E-01
6480.0	6.727E-01
6490.0	6.711E-01
6500.0	6.701E-01
6510.0	6.683E-01
6520.0	6.674E-01
6530.0	6.656E-01
6540.0	6.638E-01
6550.0	6.622E-01
6560.0	6.608E-01
6570.0	6.588E-01
6580.0	6.584E-01
6590.0	6.579E-01
6600.0	6.568E-01
6610.0	6.566E-01
6620.0	6.560E-01
6630.0	6.558E-01
6640.0	6.554E-01
6650.0	6.556E-01
6660.0	6.549E-01
6670.0	6.559E-01
6680.0	6.543E-01
6690.0	6.539E-01
6700.0	6.531E-01
6710.0	6.529E-01
6720.0	6.519E-01
6730.0	6.511E-01
6740.0	6.503E-01
6750.0	6.491E-01
6760.0	6.468E-01
6770.0	6.465E-01
6780.0	6.450E-01
6790.0	6.444E-01
6800.0	6.420E-01
6810.0	6.407E-01
6820.0	6.400E-01
6830.0	6.373E-01
6840.0	6.355E-01
6850.0	6.335E-01
6860.0	6.318E-01
6870.0	6.296E-01
6880.0	6.276E-01
6890.0	6.254E-01
6900.0	6.242E-01
6910.0	6.229E-01
6920.0	6.210E-01
6930.0	6.197E-01
6940.0	6.185E-01
6950.0	6.172E-01
6960.0	6.172E-01
6970.0	6.163E-01
6980.0	6.157E-01
6990.0	6.165E-01
7000.0	6.159E-01
7010.0	6.150E-01
7020.0	6.135E-01
7030.0	6.129E-01
7040.0	6.110E-01
7050.0	6.104E-01
7060.0	6.093E-01
7070.0	6.070E-01
7080.0	6.065E-01
7090.0	6.039E-01
7100.0	6.025E-01
7110.0	6.002E-01
7120.0	5.968E-01
7130.0	5.959E-01
7140.0	5.933E-01
7150.0	5.907E-01
7160.0	5.889E-01
7170.0	5.860E-01
7180.0	5.840E-01
7190.0	5.820E-01
7200.0	5.814E-01
7210.0	5.784E-01
7220.0	5.771E-01
7230.0	5.762E-01
7240.0	5.748E-01
7250.0	5.740E-01
7260.0	5.725E-01
7270.0	5.708E-01
7280.0	5.706E-01
7290.0	5.689E-01
7300.0	5.670E-01
7310.0	5.666E-01
7320.0	5.645E-01
7330.0	5.638E-01
7340.0	5.642E-01
7350.0	5.613E-01
7360.0	5.603E-01
7370.0	5.595E-01
7380.0	5.592E-01
7390.0	5.582E-01
7400.0	5.562E-01
7410.0	5.549E-01
7420.0	5.532E-01
7430.0	5.523E-01
7440.0	5.502E-01
7450.0	5.486E-01
7460.0	5.471E-01
7470.0	5.460E-01
7480.0	5.439E-01
7490.0	5.428E-01
7500.0	5.412E-01
7510.0	5.383E-01
7520.0	5.370E-01
7530.0	5.359E-01
7540.0	5.334E-01
7550.0	5.321E-01
7560.0	5.311E-01
7570.0	5.284E-01
7580.0	5.266E-01
7590.0	5.247E-01
7600.0	5.228E-01
7610.0	5.207E-01
7620.0	5.202E-01
7630.0	5.172E-01
7640.0	5.150E-01
7650.0	5.134E-01
7660.0	5.113E-01
7670.0	5.087E-01
7680.0	5.053E-01
7690.0	5.044E-01
7700.0	5.022E-01
7710.0	5.003E-01
7720.0	4.982E-01
7730.0	4.957E-01
7740.0	4.934E-01
7750.0	4.905E-01
7760.0	4.892E-01
7770.0	4.885E-01
7780.0	4.870E-01
7790.0	4.855E-01
7800.0	4.841E-01
7810.0	4.836E-01
7820.0	4.821E-01
7830.0	4.801E-01
7840.0	4.802E-01
7850.0	4.793E-01
7860.0	4.783E-01
7870.0	4.772E-01
7880.0	4.758E-01
7890.0	4.763E-01
7900.0	4.761E-01
7910.0	4.743E-01
7920.0	4.727E-01
7930.0	4.715E-01
7940.0	4.707E-01
7950.0	4.688E-01
7960.0	4.674E-01
7970.0	4.652E-01
7980.0	4.619E-01
7990.0	4.690E-01
8000.0	4.681E-01
8010.0	4.646E-01
8020.0	4.612E-01
8030.0	4.588E-01
8040.0	4.558E-01
8050.0	4.524E-01
8060.0	4.494E-01
8070.0	4.471E-01
8080.0	4.446E-01
8090.0	4.423E-01
8100.0	4.395E-01
8110.0	4.377E-01
8120.0	4.357E-01
8130.0	4.334E-01
8140.0	4.308E-01
8150.0	4.288E-01
8160.0	4.273E-01
8170.0	4.250E-01
8180.0	4.219E-01
8190.0	4.195E-01
8200.0	4.156E-01
8210.0	4.133E-01
8220.0	4.101E-01
8230.0	4.069E-01
8240.0	4.028E-01
8250.0	4.003E-01
8260.0	3.979E-01
8270.0	3.943E-01
8280.0	3.911E-01
8290.0	3.872E-01
8300.0	3.830E-01
8310.0	3.795E-01
8320.0	3.762E-01
8330.0	3.725E-01
8340.0	3.684E-01
8350.0	3.646E-01
8360.0	3.611E-01
8370.0	3.587E-01
8380.0	3.561E-01
8390.0	3.539E-01
8400.0	3.520E-01
8410.0	3.492E-01
8420.0	3.473E-01
8430.0	3.452E-01
8440.0	3.434E-01
8450.0	3.410E-01
8460.0	3.393E-01
8470.0	3.377E-01
8480.0	3.344E-01
8490.0	3.329E-01
8500.0	3.322E-01
8510.0	3.307E-01
8520.0	3.284E-01
8530.0	3.272E-01
8540.0	3.256E-01
8550.0	3.236E-01
8560.0	3.224E-01
8570.0	3.211E-01
8580.0	3.182E-01
8590.0	3.181E-01
8600.0	3.155E-01
8610.0	3.127E-01
8620.0	3.107E-01
8630.0	3.087E-01
8640.0	3.067E-01
8650.0	3.046E-01
8660.0	3.027E-01
8670.0	3.009E-01
8680.0	2.989E-01
8690.0	2.968E-01
8700.0	2.948E-01
8710.0	2.925E-01
8720.0	2.897E-01
8730.0	2.865E-01
8740.0	2.830E-01
8750.0	2.786E-01
8760.0	2.736E-01
8770.0	2.673E-01
8780.0	2.605E-01
8790.0	2.523E-01
8800.0	2.434E-01
8810.0	2.332E-01
8820.0	2.222E-01
8830.0	2.101E-01
8840.0	1.972E-01
8850.0	1.838E-01
8860.0	1.695E-01
8870.0	1.554E-01
8880.0	1.410E-01
8890.0	1.262E-01
8900.0	1.125E-01
8910.0	9.869E-02
8920.0	8.603E-02
8930.0	7.401E-02
8940.0	6.322E-02
8950.0	5.340E-02
8960.0	4.464E-02
8970.0	3.715E-02
8980.0	3.064E-02
8990.0	2.485E-02
9000.0	2.032E-02
9010.0	1.660E-02
9020.0	1.346E-02
9030.0	1.097E-02
9040.0	8.958E-03
9050.0	7.281E-03
9060.0	5.943E-03
9070.0	4.877E-03
9080.0	3.998E-03
9090.0	3.305E-03
9100.0	2.737E-03
9110.0	2.321E-03
9120.0	1.901E-03
9130.0	1.598E-03
9140.0	1.378E-03
9150.0	1.169E-03
9160.0	1.019E-03
9170.0	8.584E-04
9180.0	7.582E-04
9190.0	6.634E-04
9200.0	5.874E-04
9210.0	5.434E-04
9220.0	4.853E-04
9230.0	4.374E-04
9240.0	4.194E-04
9250.0	3.746E-04
9260.0	3.457E-04
9270.0	3.125E-04
9280.0	3.310E-04
9290.0	3.092E-04
9300.0	2.809E-04
9310.0	2.648E-04
9320.0	2.602E-04
9330.0	2.596E-04
9340.0	2.345E-04
9350.0	2.215E-04
9360.0	2.081E-04
9370.0	1.972E-04
9380.0	2.261E-04
9390.0	2.006E-04
9400.0	2.166E-04
9410.0	2.254E-04
9420.0	2.011E-04
9430.0	1.804E-04
9440.0	1.845E-04
9450.0	1.630E-04
9460.0	1.663E-04
9470.0	1.548E-04
9480.0	1.562E-04
9490.0	1.402E-04
9500.0	1.477E-04
9510.0	1.480E-04
9520.0	1.500E-04
9530.0	1.480E-04
9540.0	1.454E-04
9550.0	1.397E-04
9560.0	1.387E-04
9570.0	1.345E-04
9580.0	1.628E-04
9590.0	1.339E-04
9600.0	1.539E-04
9610.0	1.313E-04
9620.0	1.234E-04
9630.0	1.339E-04
9640.0	1.323E-04
9650.0	1.375E-04
9660.0	1.321E-04
9670.0	1.254E-04
9680.0	1.288E-04
9690.0	1.168E-04
9700.0	1.209E-04
